seq_idx,row_index,mode,along_track_m,height_agl_m,runway_area_px,mask_iou_vs_gt,yaw_gt,lat_gt,yaw_est,lat_est,yaw_err_deg,lat_err_m,dice,n_coarse,n_refine,refine_method,init_yaw,init_lat
0,6,sequential,4807.047720222587,287.0690817408,252.0,0.6532258064516129,-142.550224,40.16793467144851,-142.550224,40.16793467144851,0.0,0.0,0.3488794461138737,0,0,gd,-142.550224,40.16793467144851
1,7,sequential,4726.594082977713,252.22963280160002,504.0,0.0,-144.529935,-226.65809690485517,-142.550224,40.16793467144851,1.9797110000000089,266.8260315763037,1.3473717270064495e-08,0,0,gd,-142.550224,40.16793467144851
2,10,sequential,4435.6800882995285,238.6237360104,264.0,0.0,-148.336806,-24.712904050474954,-142.550224,40.16793467144851,5.78658200000001,64.88083872192347,1.4288489228928168e-08,0,0,gd,-142.550224,40.16793467144851
3,12,sequential,3955.005668294659,176.1987099336,234.0,0.0,-150.387341,26.55495925155763,-142.550224,40.16793467144851,7.837117000000006,13.612975419890883,2.3036423902057407e-09,0,0,gd,-142.550224,40.16793467144851
4,13,sequential,3917.910129833741,216.27775316880002,322.0,0.0,-137.259597,-44.984518476238215,-142.550224,40.16793467144851,-5.290626999999972,85.15245314768673,2.0814521456209667e-08,0,0,gd,-142.550224,40.16793467144851
5,14,sequential,3518.9385419033815,205.82017733520001,375.0,0.025560324272770624,-142.044427,-25.848923176561083,-142.550224,40.16793467144851,-0.5057969999999727,66.0168578480096,6.500786788295159e-06,0,0,gd,-142.550224,40.16793467144851
6,15,sequential,3209.886283731933,174.20831960400002,400.0,0.6903409090909091,-143.710758,4.987755228685005,-142.550224,40.16793467144851,1.1605340000000126,35.18017944276351,0.1120568190676097,0,0,gd,-142.550224,40.16793467144851
7,16,sequential,2826.626055985027,176.5420247664,928.0,0.7191489361702128,-144.794881,-106.15864348135521,-142.550224,40.16793467144851,2.244657000000018,146.32657815280373,0.29495282872064693,0,0,gd,-142.550224,40.16793467144851
8,17,sequential,2811.314032383059,201.74839010160002,850.0,0.7258347978910369,-146.776377,57.89536949411933,-142.550224,40.16793467144851,4.226153000000011,-17.727434822670816,1.3089244003512643e-08,0,0,gd,-142.550224,40.16793467144851
9,18,sequential,2553.280732459901,156.011915052,780.0,0.75390625,-146.873217,49.224372669000765,-142.550224,40.16793467144851,4.322993000000025,-9.056437997552251,1.3680717382506589e-08,0,0,gd,-142.550224,40.16793467144851
10,19,sequential,2512.8361069744237,149.00900094000002,780.0,0.8036697247706422,-150.738416,58.95839758382066,-142.550224,40.16793467144851,8.188192000000015,-18.79046291237215,1.7466074324853864e-08,0,0,gd,-142.550224,40.16793467144851
11,21,sequential,2293.3833137070255,166.5032307216,858.0,0.8097281831187411,-146.328371,2.116865623602407,-142.550224,40.16793467144851,3.7781470000000184,38.051069047846106,8.828680200321647e-09,0,0,gd,-142.550224,40.16793467144851
12,22,sequential,1737.6621024137887,98.781120192,957.0,0.8248587570621468,-142.979487,16.77431782540574,-142.550224,40.16793467144851,0.42926300000002016,23.393616846042775,0.6787732997317172,0,0,gd,-142.550224,40.16793467144851
13,24,sequential,1320.1128153159796,73.96328616,1512.0,0.8507462686567164,-147.012983,-28.495670935158252,-142.550224,40.16793467144851,4.4627590000000055,68.66360560660677,0.09054516261168156,0,0,gd,-142.550224,40.16793467144851
14,25,sequential,1287.7827180578097,79.12865464560001,2301.0,0.7747252747252747,-145.388988,68.65986301989663,-142.550224,40.16793467144851,2.838764000000026,-28.49192834844812,8.279589711734035e-09,0,0,gd,-142.550224,40.16793467144851
15,27,sequential,919.5996835510979,67.0391774784,3500.0,0.6677333333333333,-149.268512,45.65980843144796,-142.550224,40.16793467144851,6.718288000000001,-5.49187375999945,7.556930603995086e-09,0,0,gd,-142.550224,40.16793467144851
16,28,sequential,668.6212680812915,50.534531798399996,4424.0,0.7096327096327096,-136.839037,-26.06403128162125,-142.550224,40.16793467144851,-5.711186999999995,66.23196595306976,6.758024799474884e-09,0,0,gd,-142.550224,40.16793467144851
17,29,sequential,347.0205138533829,32.2471874232,11248.0,0.6125155408205554,-143.755015,11.78591956596462,-142.550224,40.16793467144851,1.2047910000000002,28.382015105483895,0.5339701529497899,0,0,gd,-142.550224,40.16793467144851
